Original Tag,Senti Score,Original Text 
Negative,Positive,"الاحداث غير متناصقه بالمرة اقصد التواريخ يعنى هى رجعت مصر من بيروت ورفعت قضية على نصر وكان رقم القضية لعام ازاى يعنى مش فاهم ؟؟؟؟. بعيدا عن ان الكتاب سرد احداث كثير منها حقيقى و اخر منافى للعقل و الواقع فالكتاب صور فترة من فترات حكم مصر ولكن تبقى الحقيقة مفقودة داخل حلقة مفرغة ؟؟؟؟؟. حاجة تانية اعتماد خورشيد ذكرت ان كل الرجالة كانوا هيموتوا عليها و صلاح بالذات كان ميت فى دابديبها ممكن اعرف على ايه حاجة . حاجة تناية احب اضيفها اذا كان صلاح نصر مات فمعظم العاملين بالاجهزة السيادية على مر العصور صلاح نصر وبداخل كل منا صلاح نصر صغير اذا توج بالمنصب الا من رحم ربى ودول مش كتير
"
Negative,Negative,"فندق ذو خدمة فظيعة وسيئة الخدمة كانت سيئة جدا. فقدت خاتمي الذهب الذي وضعته في الحمام عندما عدت من الخارج. الطاقم لا يرد على الهاتف. خدمة سيئة جدا. لا اعتزار من الطاقم. هذا الفندق سئ للاقامة به. التدبير المنزلي دخل غرفتي وسرق. لا يوجد مسئولية
"
Negative,Negative,"مخيب للأمل. الموقع جيد وقريب من الحرم الشريف. عملت حجز أونلاين عن طريق موقع بوكينغ الإلكتروني ولم يصل إلى الفندق مما أخر دخولنا إلى الغرف ونحن بغاية التعب من عنا السفرمواقف السيارة حالة مزرية وحراس الأمن عن مواقف السيارات غير كفوؤين بالتعامل مع الزبائن قمت بحجز غرفتين وعلى اساس ان المواقف مؤمنة وللأسف لم أستطع ايقاف حتى سيارة واحدة وهو يدعي بأن المواقف مليئة .. ألم يكن بالحسبان انو المواقف المطلوب انو توازي عدد الغرف ؟ وفي حال ان ذلك لم يكن بالحسبان فلماذا تضعون بالحجز بأن موقف السيارة مؤمن ؟ام أن عدد المواقف كافي ولكن هنالك من يأجر المواقف لأناس آخرين ؟وحيث أن التوقف قرب الفندق غير مسموح ومن المحتمل أن يسحب المرور السيارة للأسف أضطررت إلى إيقاف السيارة على مسافة بعيدة جدا والعودة سيرا على الأقدام
"
Negative,Negative,"طه حسين يقول:. لا أخشى على الفصحى إلا من عامية بيرم . طه حسين جاب من الاخر بس كلامه جميل وسلس وممتع ومضحك في نفس الوقت وبيعبر عن حال شعب وفترة زمنية كاملة لا محتاج وصف ولا كلام كتير الكتاب دا خلاني اعيش الفترة الزمنية بحالها وطبعا. استنتجت ان التاريخ بيعيد نفسه وما نحن الا ادوار مكررة في فيلم مكرر
"
Negative,Positive,"ضعيف جدا. لم اعجب بشي في هذا الفندق غير ذل في سكنهم ولا اشجع احد بزيارته. معاملة االاستقبل سيئه كثير كثير المبلغ المسجل في الموقع يختلف عن المبلغ الموخذ عني كان المبلغ المسجل واخذوف تقريبا درهم الاكل غير جيد غير مريح الفندق
"
Negative,Negative,"لو انت جديد على نوعية الكتب دية هيعجبك بالرغم ان اغلب القصص دية محروقة على الفيسبوك. المهم هو كتاب فالمجمل مش وحش و اكيد هتطلع منه بحاجة.
"
Negative,Negative,"مش عجباني وحسيت اني تايهه من كتر التشبيهات اللي ورا بعضها بحاجات ملهاش علاقه ببعض وكمان الغموض اللي فيها ما اثارش اي تشويق عندي خاصه اني متعوده في رواياتك علي اسلوب معين. علي اي حال مش هديها اكتر من نجمتين :
"
Negative,Negative,"اطلعت عليها ... وكأني أقرأ محادثة شاتية أو ماسنجرية بين فتاتين .. فكثيرا ما وردت عبارة. ههههه .. تطول أو تقصر الهاءات أحيانا ... بكل بسطاطة :. عمل سخيف .. ولايرتقي لمستوى الرواية ... وأكاد أجزم أنها لم تنتشر إلا بسبب منعها ... أرق تحية
"
Negative,Positive,"أول ما أقرؤه لغادة السمان .. الكتاب عبارة عن مجموعة من الخواطر الشخصية التي كتبتها غادة على مدار ثلاث سنين .. الخواطر صادقة جدا برأيي ورقيقة شفافة .. على الرغم أنه لا يستهويني هذا النوع من الأدب إلا أن الصور الغنية التي تزخر بها هذه الخواطر أخذتني إلى عالم آخر .. إلى غابات بولونيا وشارع الشانزيليزيه والأوراق الخريفية المتساقطة .. لقد وصلتني كل حالات العشق التي عاشتها السمان والتي عبرت عنها من خلال هذه الخواطر ..
"
Negative,Positive,"كم صفحة هذه الرواية؟ قراتها حتى صفحات ال ولم اجد لها تكملة فهل النهاية هي بذاك الزواج ورسالة يوسف ام يوجد لها تكملة؟ لغاية الان فريدة كانت اقل من عادية..لو تطرقت لامور غير الزواج واحلام اليقظة تلك لربما كانت غير عادية.. ادراكها لحقوقها وتمردها على التقاليد كانا اجمل ما في الرواية.
"
Negative,Negative,"مكملتهاش ، و مش هكملها لانها مجموعه زى الزفت
"
Negative,Positive,"الأسلوب جميل لكنه يتجاوز الحدود كثييرا ... لا أظن أني قد أقدم على القراءة له مرة أخرى
"
Negative,Negative,"وحش يا سقا الفيلم وحش جدا يا سقا السقا لايليق علية دور بل يليق على الفنان هانى رمزى درة فمجرد محولة اما ادورارد فكان حلو اما الفنان صلاح عبداللة ملهوش لازمة فى الفيلم والفيلم وحش لانة بية مشاهد ساخنة ولا يوصل قصة لاى انسان فاعطى احمدالسقا من لكن فى فيلم المصلحة دورة اعجبنى اكثر من فيلم بابا الفنانة درة من وادوارد . من خالدسرحان من وصلاح عبد من فالسقا هذا ثانى فيلم لم يعجبنى لة مثل فيلم الديلر وبابا ولكن ارجوا ارجوا ارحوا من الفنان احمد السقا ل مرات ان يعمل عمل يكون فيةقصة وارجوا لايعمل مشهد ساخن الفيلم اعطية من فالاحد يزعل من من هذا الراى و ال فيلم لن يستاهل الايرادات الذى حققها وال فيلم قد حقق مليون و الف وفى راى الفيلم اسواء افلام عيد الفطر ولكن تيتة رهيبة افضل منة بكثير ويستاهل الايرادات التى حققها وقد حقق الفيلم مليون جنية
"
Negative,Negative,"ضعيف جدا. . النظافة لك عليها الاثاث قديم البار وروائح التدخين عند المصعد
"
Negative,Positive,"لايستحق نجوم . موقع الفندق جيد لقربه من الاسواق. رائحة الغرفة مكتومة كذلك رائحة رطوبة الشبابيك مقفلة الفندق يحتاج تطوير موظفين الاستقبال غير مبتسمين وغير مرحبين بالضيوف
"
